User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,plan_duration_days,days_since_last_payment,user_lifetime_days,is_churned
1900,Basic,14,2022-11-06,2023-02-19,United States,45,Female,Smartphone,1 Month,30,790,895,1
1901,Premium,15,2022-11-07,2023-04-28,United States,38,Male,Tablet,1 Month,30,722,894,1
1902,Basic,15,2022-11-07,2024-08-02,Canada,30,Male,Smart TV,1 Month,30,260,894,1
1903,Standard,12,2022-11-03,2024-03-19,United Kingdom,27,Female,Smart TV,1 Month,30,396,898,1
1904,Premium,15,2022-11-03,2024-01-23,Australia,36,Female,Smartphone,1 Month,30,452,898,1
1905,Basic,15,2022-10-31,2023-09-30,Germany,36,Female,Tablet,1 Month,30,567,901,1
1906,Premium,11,2022-10-28,2024-04-06,France,28,Male,Tablet,1 Month,30,378,904,1
1907,Basic,10,2022-09-28,2023-08-14,Brazil,45,Female,Smartphone,1 Month,30,614,934,1
1908,Standard,15,2022-09-19,2023-01-28,Mexico,41,Male,Smartphone,1 Month,30,812,943,1
1909,Standard,12,2022-09-16,2023-07-09,Spain,29,Male,Smart TV,1 Month,30,650,946,1
1910,Basic,15,2022-09-17,2024-06-29,Italy,35,Male,Smartphone,1 Month,30,294,945,1
1911,Premium,12,2022-09-17,2022-10-19,Spain,36,Female,Smart TV,1 Month,30,913,945,1
1912,Basic,11,2022-09-15,2023-01-07,Spain,41,Male,Laptop,1 Month,30,833,947,1
1913,Standard,11,2022-09-14,2023-09-06,United States,46,Male,Tablet,1 Month,30,591,948,1
1914,Premium,11,2022-09-14,2024-01-06,Canada,46,Female,Tablet,1 Month,30,469,948,1
1915,Basic,10,2022-09-13,2024-01-09,United States,42,Male,Smartphone,1 Month,30,466,949,1
1916,Premium,13,2022-08-13,2024-06-01,United States,40,Male,Tablet,1 Month,30,322,980,1
1917,Basic,14,2022-08-12,2023-04-19,Canada,32,Female,Tablet,1 Month,30,731,981,1
1918,Standard,11,2022-08-07,2023-02-06,United Kingdom,34,Female,Smartphone,1 Month,30,803,986,1
1919,Standard,11,2022-08-07,2024-07-01,Australia,27,Female,Smart TV,1 Month,30,292,986,1
1920,Basic,11,2022-08-04,2022-09-14,Germany,38,Male,Laptop,1 Month,30,948,989,1
1921,Premium,14,2022-07-24,2023-01-02,France,34,Female,Laptop,1 Month,30,838,1000,1
1922,Basic,13,2022-07-18,2023-06-16,Brazil,28,Male,Tablet,1 Month,30,673,1006,1
1923,Standard,12,2022-07-17,2023-06-04,Mexico,48,Male,Smartphone,1 Month,30,685,1007,1
1924,Premium,13,2022-07-17,2023-06-11,Spain,42,Female,Laptop,1 Month,30,678,1007,1
1925,Basic,10,2022-07-14,2022-09-24,Italy,37,Female,Smart TV,1 Month,30,938,1010,1
1926,Premium,11,2022-07-06,2023-07-13,Spain,28,Female,Tablet,1 Month,30,646,1018,1
1927,Basic,13,2022-07-07,2023-06-27,Spain,43,Female,Smart TV,1 Month,30,662,1017,1
1928,Standard,10,2022-07-07,2023-12-16,United States,44,Female,Smart TV,1 Month,30,490,1017,1
1929,Standard,12,2022-07-08,2023-08-05,Canada,33,Female,Smartphone,1 Month,30,623,1016,1
1930,Basic,13,2022-07-07,2023-10-06,United States,36,Male,Smart TV,1 Month,30,561,1017,1
1931,Premium,14,2022-07-08,2022-08-27,United States,27,Male,Tablet,1 Month,30,966,1016,1
1932,Basic,11,2022-07-09,2023-09-18,Canada,41,Male,Tablet,1 Month,30,579,1015,1
1933,Standard,14,2022-07-09,2024-04-17,United Kingdom,32,Male,Smart TV,1 Month,30,367,1015,1
1934,Premium,12,2022-07-09,2023-07-09,Australia,36,Female,Laptop,1 Month,30,650,1015,1
1935,Basic,12,2022-07-12,2022-12-05,Germany,36,Female,Tablet,1 Month,30,866,1012,1
1936,Premium,13,2022-07-15,2022-12-15,France,36,Male,Laptop,1 Month,30,856,1009,1
1937,Basic,14,2022-07-16,2023-09-17,Brazil,32,Male,Smart TV,1 Month,30,580,1008,1
1938,Standard,10,2022-07-18,2022-10-06,Mexico,45,Female,Smartphone,1 Month,30,926,1006,1
1939,Standard,11,2022-08-13,2023-08-01,Spain,43,Female,Tablet,1 Month,30,627,980,1
1940,Basic,10,2022-08-14,2023-01-31,Italy,35,Male,Tablet,1 Month,30,809,979,1
1941,Premium,13,2022-08-16,2023-12-28,Spain,29,Female,Smart TV,1 Month,30,478,977,1
1942,Basic,14,2022-08-17,2023-08-15,Spain,33,Female,Smart TV,1 Month,30,613,976,1
1943,Standard,14,2022-08-25,2023-10-01,United States,49,Male,Smart TV,1 Month,30,566,968,1
1944,Premium,15,2022-08-28,2024-04-12,Canada,27,Male,Tablet,1 Month,30,372,965,1
1945,Basic,14,2022-08-29,2024-02-03,United States,39,Female,Smart TV,1 Month,30,441,964,1
1946,Basic,10,2022-09-11,2024-04-01,United States,34,Female,Smart TV,1 Month,30,383,951,1
1947,Basic,12,2022-09-12,2024-08-10,Canada,39,Male,Smartphone,1 Month,30,252,950,1
1948,Standard,11,2022-09-16,2023-03-20,United Kingdom,39,Female,Laptop,1 Month,30,761,946,1
1949,Premium,15,2022-09-17,2023-08-03,Australia,39,Female,Smart TV,1 Month,30,625,945,1
1950,Basic,10,2022-09-21,2024-07-29,Germany,40,Female,Laptop,1 Month,30,264,941,1
1951,Basic,15,2022-09-23,2023-03-15,France,40,Male,Tablet,1 Month,30,766,939,1
1952,Premium,14,2022-09-27,2023-02-09,Brazil,31,Male,Smartphone,1 Month,30,800,935,1
1953,Standard,12,2022-10-09,2024-01-01,Mexico,47,Male,Smartphone,1 Month,30,474,923,1
1954,Standard,11,2022-10-10,2024-09-08,Spain,43,Male,Laptop,1 Month,30,223,922,1
1955,Basic,13,2022-10-11,2024-08-28,Italy,34,Male,Smartphone,1 Month,30,234,921,1
1956,Premium,12,2022-10-12,2022-11-12,Spain,30,Female,Tablet,1 Month,30,889,920,1
1957,Standard,15,2022-10-13,2024-06-22,Spain,33,Female,Smartphone,1 Month,30,301,919,1
1958,Basic,12,2022-10-19,2024-08-22,United States,29,Male,Tablet,1 Month,30,240,913,1
1959,Standard,14,2022-10-21,2023-02-17,Canada,35,Female,Smartphone,1 Month,30,792,911,1
1960,Premium,13,2022-10-23,2023-11-01,United States,41,Female,Laptop,1 Month,30,535,909,1
1961,Basic,14,2022-10-24,2023-11-07,United States,34,Female,Smartphone,1 Month,30,529,908,1
1962,Premium,12,2022-10-26,2024-02-26,Canada,28,Female,Tablet,1 Month,30,418,906,1
1963,Standard,15,2022-10-27,2023-08-15,United Kingdom,31,Male,Smart TV,1 Month,30,613,905,1
1964,Basic,15,2022-11-01,2023-11-16,Australia,29,Male,Smart TV,1 Month,30,520,900,1
1965,Standard,12,2022-11-02,2023-03-19,Germany,44,Female,Tablet,1 Month,30,762,899,1
1966,Premium,10,2022-11-04,2024-07-11,France,44,Female,Tablet,1 Month,30,282,897,1
1967,Basic,13,2022-11-05,2023-01-12,Brazil,29,Male,Laptop,1 Month,30,828,896,1
1968,Standard,12,2022-11-06,2023-05-13,Mexico,32,Female,Tablet,1 Month,30,707,895,1
1969,Premium,11,2022-11-07,2024-07-11,Spain,31,Male,Smartphone,1 Month,30,282,894,1
1970,Basic,14,2022-11-08,2023-10-15,Italy,27,Male,Laptop,1 Month,30,552,893,1
1971,Premium,13,2022-11-08,2023-08-05,Spain,43,Female,Laptop,1 Month,30,623,893,1
1972,Basic,14,2022-11-09,2024-02-26,Spain,48,Male,Tablet,1 Month,30,418,892,1
1973,Standard,15,2022-11-09,2023-10-02,United States,37,Female,Tablet,1 Month,30,565,892,1
1974,Standard,11,2022-11-05,2023-01-09,Canada,42,Male,Smartphone,1 Month,30,831,896,1
1975,Basic,11,2022-11-04,2023-02-25,United States,40,Male,Tablet,1 Month,30,784,897,1
1976,Premium,13,2022-10-19,2024-02-12,United States,37,Female,Tablet,1 Month,30,432,913,1
1977,Basic,12,2022-10-12,2023-11-30,Canada,31,Male,Smartphone,1 Month,30,506,920,1
1978,Standard,11,2022-10-03,2023-04-22,United Kingdom,30,Male,Smart TV,1 Month,30,728,929,1
1979,Premium,15,2022-09-28,2023-11-07,Australia,51,Female,Smartphone,1 Month,30,529,934,1
1980,Basic,15,2022-09-17,2023-10-13,Germany,42,Female,Laptop,1 Month,30,554,945,1
1981,Premium,13,2022-09-16,2024-04-26,France,37,Female,Smartphone,1 Month,30,358,946,1
1982,Basic,14,2022-09-15,2023-03-04,Brazil,44,Female,Smartphone,1 Month,30,777,947,1
1983,Standard,11,2022-09-14,2023-02-08,Mexico,37,Male,Tablet,1 Month,30,801,948,1
1984,Standard,11,2022-09-15,2023-07-18,Spain,44,Male,Smartphone,1 Month,30,641,947,1
1985,Basic,11,2022-09-06,2023-05-13,Italy,40,Male,Tablet,1 Month,30,707,956,1
1986,Premium,15,2022-08-28,2022-10-22,Spain,27,Male,Smart TV,1 Month,30,910,965,1
1987,Basic,12,2022-08-07,2024-02-08,Spain,31,Male,Smart TV,1 Month,30,436,986,1
1988,Standard,15,2022-08-07,2022-09-15,United States,39,Female,Smartphone,1 Month,30,947,986,1
1989,Premium,12,2022-08-06,2023-09-17,Canada,47,Female,Tablet,1 Month,30,580,987,1
1990,Basic,15,2022-07-30,2024-05-22,United States,30,Male,Smart TV,1 Month,30,332,994,1
1991,Premium,12,2022-07-30,2024-05-26,United States,35,Male,Laptop,1 Month,30,328,994,1
1992,Basic,14,2022-07-30,2024-04-03,Canada,39,Male,Smartphone,1 Month,30,381,994,1
1993,Standard,15,2022-07-19,2023-01-16,United Kingdom,29,Female,Tablet,1 Month,30,824,1005,1
1994,Standard,11,2022-07-17,2022-10-03,Australia,28,Male,Laptop,1 Month,30,929,1007,1
1995,Basic,11,2022-07-12,2023-01-11,Germany,39,Male,Tablet,1 Month,30,829,1012,1
1996,Premium,10,2022-07-11,2023-05-29,France,34,Male,Smart TV,1 Month,30,691,1013,1
1997,Basic,14,2022-07-10,2024-03-10,Brazil,47,Male,Smart TV,1 Month,30,405,1014,1
1998,Standard,14,2022-07-10,2022-09-27,Mexico,47,Female,Smart TV,1 Month,30,935,1014,1
1999,Premium,13,2022-07-08,2024-05-31,Spain,46,Male,Smart TV,1 Month,30,323,1016,1
2000,Basic,12,2022-07-09,2024-01-20,Italy,31,Male,Smart TV,1 Month,30,455,1015,1
2001,Premium,10,2022-07-09,2024-04-10,Spain,41,Female,Smart TV,1 Month,30,374,1015,1
2002,Basic,10,2022-07-09,2022-10-06,Spain,30,Female,Smartphone,1 Month,30,926,1015,1
2003,Standard,11,2022-07-10,2023-01-22,United States,41,Male,Tablet,1 Month,30,818,1014,1
2004,Standard,12,2022-07-12,2023-02-28,Canada,48,Female,Laptop,1 Month,30,781,1012,1
2005,Basic,10,2022-07-13,2023-01-04,United States,35,Female,Laptop,1 Month,30,836,1011,1
2006,Premium,13,2022-07-16,2023-10-27,United States,41,Female,Laptop,1 Month,30,540,1008,1
2007,Basic,10,2022-07-17,2023-04-14,Canada,39,Female,Smart TV,1 Month,30,736,1007,1
2008,Standard,10,2022-07-26,2024-03-27,United Kingdom,45,Male,Laptop,1 Month,30,388,998,1
2009,Premium,10,2022-07-31,2024-03-12,Australia,41,Male,Laptop,1 Month,30,403,993,1
2010,Basic,13,2022-08-03,2023-12-28,Germany,28,Male,Laptop,1 Month,30,478,990,1
2011,Premium,10,2022-08-15,2022-12-30,France,28,Female,Tablet,1 Month,30,841,978,1
2012,Basic,15,2022-08-18,2023-04-30,Brazil,48,Male,Smart TV,1 Month,30,720,975,1
2013,Standard,10,2022-08-27,2024-06-17,Mexico,40,Female,Smart TV,1 Month,30,306,966,1
2014,Standard,12,2022-08-29,2024-07-19,Spain,39,Male,Smart TV,1 Month,30,274,964,1
2015,Basic,12,2022-09-05,2024-07-27,Italy,27,Male,Smartphone,1 Month,30,266,957,1
2016,Premium,10,2022-09-06,2023-12-11,Spain,32,Female,Smart TV,1 Month,30,495,956,1
2017,Basic,10,2022-09-14,2024-07-29,Spain,38,Male,Laptop,1 Month,30,264,948,1
2018,Standard,10,2022-09-16,2023-12-08,United States,41,Female,Laptop,1 Month,30,498,946,1
2019,Premium,10,2022-09-18,2024-01-15,Canada,32,Female,Laptop,1 Month,30,460,944,1
2020,Basic,12,2022-09-23,2023-03-31,United States,37,Male,Tablet,1 Month,30,750,939,1
2021,Basic,12,2022-09-25,2024-03-30,United States,50,Female,Laptop,1 Month,30,385,937,1
2022,Basic,10,2022-10-06,2024-08-15,Canada,48,Female,Laptop,1 Month,30,247,926,1
2023,Standard,11,2022-10-09,2024-06-19,United Kingdom,37,Male,Tablet,1 Month,30,304,923,1
2024,Premium,13,2022-10-11,2023-01-25,Australia,46,Female,Laptop,1 Month,30,815,921,1
2025,Basic,13,2022-10-12,2024-04-02,Germany,46,Male,Laptop,1 Month,30,382,920,1
2026,Basic,15,2022-10-13,2024-01-26,France,39,Male,Smart TV,1 Month,30,449,919,1
2027,Premium,13,2022-10-17,2023-07-27,Brazil,42,Female,Smart TV,1 Month,30,632,915,1
2028,Standard,11,2022-10-19,2023-10-03,Mexico,41,Female,Smartphone,1 Month,30,564,913,1
2029,Standard,10,2022-10-21,2023-08-09,Spain,28,Male,Smart TV,1 Month,30,619,911,1
2030,Basic,14,2022-10-23,2024-07-10,Italy,43,Male,Tablet,1 Month,30,283,909,1
2031,Premium,14,2022-10-25,2024-09-11,Spain,45,Female,Smart TV,1 Month,30,220,907,1
2032,Standard,10,2022-10-27,2024-06-01,Spain,45,Male,Smart TV,1 Month,30,322,905,1
2033,Basic,13,2022-10-31,2023-12-08,United States,48,Male,Smartphone,1 Month,30,498,901,1
2034,Standard,12,2022-11-02,2024-08-29,Canada,30,Male,Laptop,1 Month,30,233,899,1
2035,Premium,11,2022-11-04,2023-05-19,United States,51,Female,Smart TV,1 Month,30,701,897,1
2036,Basic,12,2022-11-05,2024-03-07,United States,48,Female,Smartphone,1 Month,30,408,896,1
2037,Premium,13,2022-11-06,2023-09-11,Canada,41,Female,Smart TV,1 Month,30,586,895,1
2038,Standard,11,2022-11-07,2023-10-04,United Kingdom,37,Female,Smartphone,1 Month,30,563,894,1
2039,Basic,11,2022-11-08,2024-05-21,Australia,43,Male,Laptop,1 Month,30,333,893,1
2040,Standard,15,2022-11-08,2024-07-09,Germany,51,Male,Laptop,1 Month,30,284,893,1
2041,Premium,10,2022-11-09,2023-07-14,France,34,Female,Smartphone,1 Month,30,645,892,1
2042,Basic,10,2022-11-09,2023-03-20,Brazil,35,Female,Smartphone,1 Month,30,761,892,1
2043,Standard,12,2022-11-05,2024-06-10,Mexico,45,Female,Smart TV,1 Month,30,313,896,1
2044,Premium,12,2022-11-05,2023-09-18,Spain,31,Male,Smart TV,1 Month,30,579,896,1
2045,Basic,15,2022-11-02,2023-05-17,Italy,50,Female,Laptop,1 Month,30,703,899,1
2046,Premium,12,2022-10-30,2024-08-10,Spain,41,Male,Smartphone,1 Month,30,252,902,1
2047,Basic,11,2022-10-30,2023-01-03,Spain,42,Female,Laptop,1 Month,30,837,902,1
2048,Standard,11,2022-10-24,2023-11-10,United States,41,Male,Tablet,1 Month,30,526,908,1
2049,Standard,14,2022-10-08,2023-01-18,Canada,34,Male,Tablet,1 Month,30,822,924,1
2050,Basic,13,2022-10-04,2024-08-11,United States,35,Female,Smartphone,1 Month,30,251,928,1
2051,Premium,10,2022-09-28,2023-10-15,United States,48,Male,Smartphone,1 Month,30,552,934,1
2052,Basic,11,2022-09-22,2022-12-30,Canada,39,Female,Smart TV,1 Month,30,841,940,1
2053,Standard,14,2022-09-19,2023-12-17,United Kingdom,37,Female,Laptop,1 Month,30,489,943,1
2054,Premium,10,2022-09-13,2024-04-25,Australia,31,Male,Tablet,1 Month,30,359,949,1
2055,Basic,14,2022-09-05,2024-07-07,Germany,29,Female,Laptop,1 Month,30,286,957,1
2056,Premium,10,2022-08-20,2024-02-17,France,36,Male,Tablet,1 Month,30,427,973,1
2057,Basic,10,2022-08-10,2023-11-10,Brazil,32,Male,Smartphone,1 Month,30,526,983,1
2058,Standard,10,2022-08-10,2024-02-29,Mexico,31,Female,Smartphone,1 Month,30,415,983,1
2059,Standard,14,2022-08-06,2023-02-11,Spain,31,Male,Laptop,1 Month,30,798,987,1
2060,Basic,12,2022-08-03,2023-01-28,Italy,29,Male,Smart TV,1 Month,30,812,990,1
2061,Premium,10,2022-08-01,2023-04-17,Spain,48,Male,Smart TV,1 Month,30,733,992,1
2062,Basic,14,2022-07-28,2024-03-10,Spain,46,Male,Tablet,1 Month,30,405,996,1
2063,Standard,15,2022-07-22,2022-10-26,United States,35,Female,Smartphone,1 Month,30,906,1002,1
2064,Premium,11,2022-07-22,2023-09-05,Canada,37,Female,Tablet,1 Month,30,592,1002,1
2065,Basic,12,2022-07-20,2022-10-15,United States,45,Female,Tablet,1 Month,30,917,1004,1
2066,Premium,15,2022-07-12,2023-04-26,United States,48,Female,Laptop,1 Month,30,724,1012,1
2067,Basic,10,2022-07-12,2023-07-18,Canada,44,Female,Laptop,1 Month,30,641,1012,1
2068,Standard,14,2022-07-10,2022-12-16,United Kingdom,47,Female,Laptop,1 Month,30,855,1014,1
2069,Standard,12,2022-07-11,2023-01-28,Australia,35,Male,Smart TV,1 Month,30,812,1013,1
2070,Basic,10,2022-07-11,2024-04-14,Germany,35,Female,Smartphone,1 Month,30,370,1013,1
2071,Premium,11,2022-07-09,2023-03-04,France,35,Male,Smartphone,1 Month,30,777,1015,1
2072,Basic,15,2022-07-10,2023-07-28,Brazil,49,Female,Laptop,1 Month,30,631,1014,1
2073,Standard,11,2022-07-12,2023-11-24,Mexico,50,Female,Tablet,1 Month,30,512,1012,1
2074,Premium,14,2022-07-13,2022-12-05,Spain,44,Male,Smartphone,1 Month,30,866,1011,1
2075,Basic,14,2022-07-15,2023-05-04,Italy,47,Female,Tablet,1 Month,30,716,1009,1
2076,Premium,15,2022-07-16,2024-06-06,Spain,46,Female,Laptop,1 Month,30,317,1008,1
2077,Basic,11,2022-07-19,2023-11-02,Spain,39,Female,Laptop,1 Month,30,534,1005,1
2078,Standard,15,2022-07-23,2024-02-20,United States,34,Male,Laptop,1 Month,30,424,1001,1
2079,Standard,10,2022-07-28,2023-11-22,Canada,31,Female,Smart TV,1 Month,30,514,996,1
2080,Basic,10,2022-08-14,2024-01-02,United States,46,Female,Laptop,1 Month,30,473,979,1
2081,Premium,15,2022-08-18,2023-06-30,United States,30,Male,Smart TV,1 Month,30,659,975,1
2082,Basic,12,2022-08-23,2023-07-21,Canada,29,Male,Tablet,1 Month,30,638,970,1
2083,Standard,12,2022-08-27,2023-08-02,United Kingdom,42,Male,Tablet,1 Month,30,626,966,1
2084,Premium,13,2022-09-01,2023-04-26,Australia,27,Female,Smartphone,1 Month,30,724,961,1
2085,Basic,15,2022-09-02,2024-06-10,Germany,33,Male,Laptop,1 Month,30,313,960,1
2086,Premium,13,2022-09-04,2023-12-23,France,45,Female,Smart TV,1 Month,30,483,958,1
2087,Basic,13,2022-09-11,2024-08-10,Brazil,50,Male,Tablet,1 Month,30,252,951,1
2088,Standard,10,2022-09-16,2024-07-09,Mexico,42,Female,Tablet,1 Month,30,284,946,1
2089,Standard,10,2022-09-19,2022-12-12,Spain,29,Male,Tablet,1 Month,30,859,943,1
2090,Basic,12,2022-09-20,2022-10-31,Italy,31,Female,Tablet,1 Month,30,901,942,1
2091,Premium,13,2022-10-05,2024-08-21,Spain,42,Female,Smartphone,1 Month,30,241,927,1
2092,Basic,10,2022-10-07,2023-12-10,Spain,44,Female,Laptop,1 Month,30,496,925,1
2093,Standard,10,2022-10-10,2024-08-17,United States,34,Male,Smart TV,1 Month,30,245,922,1
2094,Premium,13,2022-10-12,2024-04-08,Canada,40,Female,Smart TV,1 Month,30,376,920,1
2095,Basic,10,2022-10-13,2024-08-28,United States,38,Male,Smart TV,1 Month,30,234,919,1
2096,Basic,15,2022-10-15,2024-05-08,United States,42,Female,Tablet,1 Month,30,346,917,1
2097,Basic,10,2022-10-17,2023-07-10,Canada,47,Male,Tablet,1 Month,30,649,915,1
2098,Standard,15,2022-10-18,2023-08-22,United Kingdom,29,Female,Tablet,1 Month,30,606,914,1
2099,Premium,11,2022-10-20,2023-11-01,Australia,29,Male,Laptop,1 Month,30,535,912,1
2100,Basic,14,2022-10-22,2024-08-08,Germany,44,Female,Smart TV,1 Month,30,254,910,1
2101,Basic,12,2022-10-25,2023-03-07,France,31,Male,Tablet,1 Month,30,774,907,1
2102,Premium,14,2022-10-27,2024-08-16,Brazil,48,Female,Smartphone,1 Month,30,246,905,1
2103,Standard,14,2022-11-01,2024-04-30,Mexico,32,Female,Laptop,1 Month,30,354,900,1
2104,Standard,13,2022-11-02,2023-08-06,Spain,28,Female,Tablet,1 Month,30,622,899,1
2105,Basic,11,2022-11-04,2023-12-02,Italy,36,Female,Smartphone,1 Month,30,504,897,1
2106,Premium,10,2022-11-06,2023-10-22,Spain,28,Female,Smartphone,1 Month,30,545,895,1
2107,Standard,14,2022-11-07,2024-08-30,Spain,32,Female,Smart TV,1 Month,30,232,894,1
2108,Basic,15,2022-11-08,2023-09-19,United States,50,Female,Smartphone,1 Month,30,578,893,1
2109,Standard,12,2022-11-09,2023-05-06,Canada,44,Male,Tablet,1 Month,30,714,892,1
2110,Premium,14,2022-11-10,2023-03-03,United States,44,Female,Smartphone,1 Month,30,778,891,1
2111,Basic,14,2022-11-09,2024-01-18,United States,47,Male,Laptop,1 Month,30,457,892,1
2112,Premium,15,2022-11-09,2024-03-08,Canada,39,Female,Smart TV,1 Month,30,407,892,1
2113,Standard,11,2022-11-07,2023-05-16,United Kingdom,44,Female,Tablet,1 Month,30,704,894,1
2114,Basic,12,2022-11-03,2024-03-06,Australia,46,Female,Tablet,1 Month,30,409,898,1
2115,Standard,10,2022-11-04,2024-06-05,Germany,31,Female,Laptop,1 Month,30,318,897,1
2116,Premium,12,2022-11-01,2024-04-13,France,33,Female,Tablet,1 Month,30,371,900,1
2117,Basic,13,2022-10-27,2024-04-17,Brazil,27,Male,Laptop,1 Month,30,367,905,1
2118,Standard,10,2022-10-23,2024-09-05,Mexico,34,Male,Smart TV,1 Month,30,226,909,1
2119,Premium,14,2022-10-14,2024-03-07,Spain,48,Male,Laptop,1 Month,30,408,918,1
2120,Basic,14,2022-09-28,2024-08-20,Italy,39,Female,Smart TV,1 Month,30,242,934,1
2121,Premium,14,2022-09-25,2023-02-15,Spain,39,Male,Laptop,1 Month,30,794,937,1
2122,Basic,11,2022-09-23,2024-05-22,Spain,48,Female,Smart TV,1 Month,30,332,939,1
2123,Standard,12,2022-09-23,2023-10-18,United States,37,Female,Tablet,1 Month,30,549,939,1
2124,Standard,14,2022-09-14,2023-09-19,Canada,40,Male,Laptop,1 Month,30,578,948,1
2125,Basic,14,2022-09-05,2023-12-27,United States,41,Female,Smartphone,1 Month,30,479,957,1
2126,Premium,12,2022-08-13,2023-03-10,United States,35,Female,Smartphone,1 Month,30,771,980,1
2127,Basic,15,2022-08-12,2023-10-22,Canada,46,Male,Smartphone,1 Month,30,545,981,1
2128,Standard,10,2022-08-10,2024-07-05,United Kingdom,28,Female,Tablet,1 Month,30,288,983,1
2129,Premium,14,2022-08-05,2023-03-18,Australia,29,Female,Laptop,1 Month,30,763,988,1
2130,Basic,10,2022-08-04,2023-12-12,Germany,46,Female,Tablet,1 Month,30,494,989,1
2131,Premium,11,2022-07-28,2023-07-03,France,35,Male,Laptop,1 Month,30,656,996,1
2132,Basic,12,2022-07-24,2023-05-11,Brazil,27,Male,Smart TV,1 Month,30,709,1000,1
2133,Standard,11,2022-07-22,2023-10-13,Mexico,38,Male,Laptop,1 Month,30,554,1002,1
2134,Standard,13,2022-07-22,2023-09-30,Spain,43,Male,Smart TV,1 Month,30,567,1002,1
2135,Basic,15,2022-07-19,2023-01-07,Italy,31,Female,Smartphone,1 Month,30,833,1005,1
2136,Premium,13,2022-07-17,2023-07-23,Spain,29,Female,Tablet,1 Month,30,636,1007,1
2137,Basic,10,2022-07-16,2023-06-26,Spain,34,Female,Tablet,1 Month,30,663,1008,1
2138,Standard,11,2022-07-12,2022-11-19,United States,39,Male,Smartphone,1 Month,30,882,1012,1
2139,Premium,14,2022-07-12,2023-04-11,Canada,34,Female,Smartphone,1 Month,30,739,1012,1
2140,Basic,14,2022-07-13,2023-12-14,United States,51,Male,Tablet,1 Month,30,492,1011,1
2141,Premium,14,2022-07-13,2022-08-23,United States,47,Female,Tablet,1 Month,30,970,1011,1
2142,Basic,12,2022-07-13,2023-04-07,Canada,46,Male,Smartphone,1 Month,30,743,1011,1
2143,Standard,12,2022-07-14,2024-02-24,United Kingdom,46,Female,Smartphone,1 Month,30,420,1010,1
2144,Standard,14,2022-07-15,2022-09-24,Australia,47,Female,Smartphone,1 Month,30,938,1009,1
2145,Basic,14,2022-07-16,2024-03-30,Germany,40,Female,Smart TV,1 Month,30,385,1008,1
2146,Premium,12,2022-07-18,2023-10-19,France,41,Female,Tablet,1 Month,30,548,1006,1
2147,Basic,12,2022-07-23,2023-01-26,Brazil,30,Female,Smartphone,1 Month,30,814,1001,1
2148,Standard,12,2022-07-25,2023-03-27,Mexico,31,Female,Tablet,1 Month,30,754,999,1
2149,Premium,14,2022-07-30,2024-06-28,Spain,42,Male,Smart TV,1 Month,30,295,994,1
2150,Basic,12,2022-08-06,2023-12-10,Italy,46,Female,Tablet,1 Month,30,496,987,1
2151,Premium,13,2022-08-14,2023-01-24,Spain,34,Female,Smart TV,1 Month,30,816,979,1
2152,Basic,14,2022-08-23,2022-11-27,Spain,42,Male,Laptop,1 Month,30,874,970,1
2153,Standard,13,2022-08-27,2022-10-02,United States,45,Male,Tablet,1 Month,30,930,966,1
2154,Standard,12,2022-08-29,2024-03-06,Canada,30,Male,Smart TV,1 Month,30,409,964,1
2155,Basic,12,2022-09-01,2022-12-12,United States,44,Male,Smartphone,1 Month,30,859,961,1
2156,Premium,10,2022-09-07,2023-11-09,United States,37,Male,Smart TV,1 Month,30,527,955,1
2157,Basic,10,2022-09-13,2023-11-21,Canada,43,Male,Smart TV,1 Month,30,515,949,1
2158,Standard,12,2022-09-14,2024-05-13,United Kingdom,46,Male,Smartphone,1 Month,30,341,948,1
2159,Premium,11,2022-09-17,2023-02-23,Australia,40,Female,Tablet,1 Month,30,786,945,1
2160,Basic,11,2022-09-23,2024-01-31,Germany,45,Female,Smartphone,1 Month,30,444,939,1
2161,Premium,10,2022-09-27,2023-05-20,France,48,Female,Smartphone,1 Month,30,700,935,1
2162,Basic,10,2022-10-03,2023-07-25,Brazil,43,Female,Tablet,1 Month,30,634,929,1
2163,Standard,13,2022-10-10,2024-04-28,Mexico,48,Male,Smart TV,1 Month,30,356,922,1
2164,Standard,10,2022-10-12,2023-07-21,Spain,32,Female,Smartphone,1 Month,30,638,920,1
2165,Basic,12,2022-10-14,2023-08-28,Italy,38,Male,Laptop,1 Month,30,600,918,1
2166,Premium,13,2022-10-16,2023-04-27,Spain,50,Male,Smartphone,1 Month,30,723,916,1
2167,Basic,11,2022-10-18,2023-02-19,Spain,33,Female,Laptop,1 Month,30,790,914,1
2168,Standard,14,2022-10-20,2023-03-08,United States,27,Male,Smart TV,1 Month,30,773,912,1
2169,Premium,12,2022-10-22,2023-10-22,Canada,47,Male,Tablet,1 Month,30,545,910,1
2170,Basic,12,2022-10-25,2023-07-19,United States,35,Female,Smart TV,1 Month,30,640,907,1
2171,Basic,12,2022-10-26,2023-12-10,United States,41,Male,Tablet,1 Month,30,496,906,1
2172,Basic,14,2022-10-29,2024-02-06,Canada,39,Female,Smart TV,1 Month,30,438,903,1
2173,Standard,13,2022-10-31,2024-03-26,United Kingdom,46,Female,Smartphone,1 Month,30,389,901,1
